bonus_id,player_id,bonus_type,bonus_date,bonus_amount,wagering_requirement,wagering_met,bonus_cost
B005388,P01613,Welcome Bonus,2024-06-26,57.0,25,No,48.67
B005389,P01613,VIP Reload,2024-09-15,200.05,25,Yes,61.82
B005390,P01613,Free Spins,2024-11-01,396.09,15,No,0
B005391,P01613,VIP Reload,2024-09-11,446.94,30,Yes,225.91
B005392,P01614,Welcome Bonus,2023-06-20,30.0,20,Yes,29.58
B005393,P01614,Deposit Match,2023-11-10,72.35,20,Yes,27.47
B005394,P01614,No Deposit,2024-01-25,81.48,25,Yes,59.89
B005395,P01614,Cashback,2024-04-27,139.35,30,No,0
B005396,P01614,Deposit Match,2024-08-20,36.96,15,Yes,22.76
B005397,P01615,Welcome Bonus,2023-08-29,55.38,30,Yes,10.46
B005398,P01615,Deposit Match,2023-12-29,495.3,35,No,0
B005399,P01616,Welcome Bonus,2023-04-24,70.04,20,No,39.6
B005400,P01617,Welcome Bonus,2024-09-05,37.35,30,Yes,39.29
B005401,P01618,Welcome Bonus,2023-08-19,24.86,30,No,45.08
B005402,P01618,Free Spins,2023-09-15,432.58,35,No,0
B005403,P01619,Welcome Bonus,2024-02-14,40.88,30,No,14.27
B005404,P01619,VIP Reload,2024-10-15,253.3,25,Yes,91.97
B005405,P01619,Deposit Match,2024-03-20,461.06,15,No,0
B005406,P01619,Free Spins,2024-08-31,240.93,20,No,0
B005407,P01619,Free Spins,2024-09-20,191.21,15,No,0
B005408,P01619,Deposit Match,2024-04-30,471.45,35,No,0
B005409,P01619,No Deposit,2024-12-31,30.76,40,Yes,17.4
B005410,P01619,VIP Reload,2024-04-09,388.37,35,Yes,207.73
B005411,P01619,Deposit Match,2024-12-03,470.08,15,No,0
B005412,P01619,Free Spins,2024-12-22,243.89,40,Yes,170.11
B005413,P01620,Welcome Bonus,2024-08-17,81.91,35,No,47.91
B005414,P01620,Cashback,2024-11-22,214.88,30,No,0
B005415,P01621,Welcome Bonus,2024-09-26,31.74,25,Yes,24.49
B005416,P01622,Welcome Bonus,2023-09-13,44.71,30,No,18.19
B005417,P01623,Welcome Bonus,2024-10-31,81.14,25,No,24.71
B005418,P01623,Cashback,2024-11-26,175.31,20,Yes,130.07
B005419,P01624,Welcome Bonus,2024-04-28,10.45,20,Yes,43.71
B005420,P01624,Deposit Match,2024-08-09,64.49,40,Yes,26.8
B005421,P01625,Welcome Bonus,2024-08-14,35.48,35,No,14.16
B005422,P01626,Welcome Bonus,2024-05-27,56.79,20,No,8.12
B005423,P01626,Cashback,2024-05-28,192.51,15,No,0
B005424,P01626,No Deposit,2024-09-18,473.32,25,No,0
B005425,P01626,VIP Reload,2024-10-25,372.27,30,No,0
B005426,P01626,Free Spins,2024-12-13,184.94,30,No,0
B005427,P01626,Cashback,2024-09-27,80.62,20,Yes,39.19
B005428,P01626,Welcome Bonus,2024-08-06,35.12,20,No,0
B005429,P01627,Welcome Bonus,2023-01-08,94.04,20,No,51.53
B005430,P01627,Free Spins,2023-03-26,86.42,25,No,0
B005431,P01627,Cashback,2024-07-27,169.16,40,Yes,118.28
B005432,P01627,Deposit Match,2023-08-03,402.72,35,Yes,126.78
B005433,P01627,Cashback,2023-09-29,199.63,20,No,0
B005434,P01627,No Deposit,2024-02-22,242.76,35,Yes,100.2
B005435,P01627,Welcome Bonus,2024-11-01,490.93,40,Yes,170.84
B005436,P01627,No Deposit,2023-06-30,206.03,30,Yes,146.59
B005437,P01627,Deposit Match,2023-08-11,364.38,25,No,0
B005438,P01628,Welcome Bonus,2024-03-03,64.82,30,No,55.45
B005439,P01629,Welcome Bonus,2023-03-03,36.78,30,No,26.24
B005440,P01629,Cashback,2024-03-15,273.65,30,No,0
B005441,P01629,Deposit Match,2023-06-15,309.24,35,Yes,232.16
B005442,P01629,VIP Reload,2024-06-23,388.32,40,Yes,251.91
B005443,P01629,No Deposit,2023-03-19,457.29,30,Yes,243.69
B005444,P01629,Deposit Match,2024-12-12,463.84,30,No,0
B005445,P01629,Cashback,2023-04-07,497.55,30,Yes,195.03
B005446,P01629,VIP Reload,2024-01-03,202.68,35,No,0
B005447,P01630,Welcome Bonus,2024-10-27,96.49,25,Yes,56.45
B005448,P01630,Deposit Match,2024-12-28,135.41,30,Yes,103.45
B005449,P01630,Deposit Match,2024-12-10,110.27,15,No,0
B005450,P01630,VIP Reload,2024-12-22,450.4,35,No,0
B005451,P01630,Free Spins,2024-11-14,190.92,35,No,0
B005452,P01631,Welcome Bonus,2023-04-25,66.32,30,Yes,44.35
B005453,P01631,Deposit Match,2023-11-30,161.35,15,Yes,93.92
B005454,P01631,VIP Reload,2023-11-21,62.64,30,Yes,49.93
B005455,P01632,Welcome Bonus,2023-08-04,88.54,20,No,39.02
B005456,P01632,No Deposit,2024-08-07,397.53,40,Yes,194.52
B005457,P01633,Welcome Bonus,2023-12-17,46.91,20,No,46.4
B005458,P01633,Deposit Match,2024-08-28,17.74,35,Yes,9.87
B005459,P01634,Welcome Bonus,2023-05-24,90.09,20,Yes,41.18
B005460,P01634,Deposit Match,2023-12-08,202.91,20,No,0
B005461,P01634,Deposit Match,2024-07-09,422.29,35,No,0
B005462,P01635,Welcome Bonus,2023-11-11,22.07,25,Yes,24.69
B005463,P01635,Welcome Bonus,2024-09-24,243.7,35,Yes,121.06
B005464,P01636,Welcome Bonus,2023-06-08,33.64,20,Yes,49.26
B005465,P01636,VIP Reload,2024-05-08,236.9,30,No,0
B005466,P01636,Welcome Bonus,2024-11-23,165.94,25,Yes,86.46
B005467,P01637,Welcome Bonus,2023-08-22,49.98,30,No,26.29
B005468,P01638,Welcome Bonus,2024-06-04,77.84,25,No,48.64
B005469,P01638,Free Spins,2024-11-03,231.87,30,No,0
B005470,P01639,Welcome Bonus,2024-08-24,52.26,20,No,53.0
B005471,P01639,Welcome Bonus,2024-12-15,49.47,30,Yes,17.76
B005472,P01639,Welcome Bonus,2024-12-16,205.98,25,No,0
B005473,P01639,Free Spins,2024-10-20,17.94,20,Yes,8.51
B005474,P01640,Welcome Bonus,2023-06-23,14.33,35,Yes,17.47
B005475,P01641,Welcome Bonus,2023-12-17,11.06,25,Yes,55.54
B005476,P01641,Cashback,2024-07-29,44.53,30,Yes,28.34
B005477,P01641,Deposit Match,2023-12-31,334.2,30,Yes,245.22
B005478,P01641,Deposit Match,2024-08-16,411.63,20,No,0
B005479,P01641,Free Spins,2024-04-17,176.84,35,Yes,103.88
B005480,P01641,Free Spins,2024-03-25,398.27,15,Yes,244.93
B005481,P01641,Cashback,2024-04-11,120.04,30,No,0
B005482,P01641,Deposit Match,2024-01-10,244.61,30,No,0
B005483,P01641,No Deposit,2024-07-26,478.5,25,No,0
B005484,P01641,Welcome Bonus,2024-09-20,114.02,25,No,0
B005485,P01641,No Deposit,2024-03-21,124.19,35,No,0
B005486,P01642,Welcome Bonus,2023-05-03,96.51,35,No,5.94
B005487,P01642,Welcome Bonus,2023-06-16,124.85,35,No,0
B005488,P01642,Welcome Bonus,2023-06-23,199.86,35,Yes,70.39
B005489,P01642,VIP Reload,2023-05-20,291.56,15,No,0
B005490,P01642,VIP Reload,2024-04-17,373.1,40,No,0
B005491,P01643,Welcome Bonus,2024-06-20,79.48,35,Yes,32.86
B005492,P01643,No Deposit,2024-09-21,291.6,30,No,0
B005493,P01643,Free Spins,2024-12-15,250.4,25,Yes,115.06
B005494,P01643,Deposit Match,2024-11-03,292.42,30,Yes,153.43
B005495,P01643,No Deposit,2024-11-24,140.53,40,Yes,45.63
B005496,P01643,Cashback,2024-07-04,473.73,25,No,0
B005497,P01643,No Deposit,2024-12-25,466.62,35,No,0
B005498,P01643,VIP Reload,2024-10-07,374.15,30,No,0
B005499,P01644,Welcome Bonus,2023-12-04,61.18,30,No,52.04
B005500,P01645,Welcome Bonus,2024-08-03,58.08,25,No,42.25
B005501,P01646,Welcome Bonus,2023-07-01,47.76,25,No,8.32
B005502,P01646,No Deposit,2024-11-28,431.25,40,No,0
B005503,P01646,Cashback,2024-01-28,251.36,40,No,0
B005504,P01646,No Deposit,2024-09-01,133.96,40,No,0
B005505,P01646,No Deposit,2024-06-10,179.92,25,Yes,66.79
B005506,P01647,Welcome Bonus,2023-03-07,97.87,35,No,59.97
B005507,P01647,No Deposit,2024-12-06,387.56,15,Yes,239.96
B005508,P01648,Welcome Bonus,2024-08-18,81.91,20,Yes,41.27
B005509,P01649,Welcome Bonus,2024-05-04,83.72,35,Yes,49.13
B005510,P01650,Welcome Bonus,2024-05-13,80.51,35,No,58.01
B005511,P01651,Welcome Bonus,2024-10-20,44.22,30,Yes,13.1
B005512,P01651,Welcome Bonus,2024-10-20,47.32,35,No,0
B005513,P01652,Welcome Bonus,2023-10-05,87.85,35,No,56.0
B005514,P01652,VIP Reload,2024-11-07,162.45,30,Yes,84.73
B005515,P01653,Welcome Bonus,2023-11-03,12.59,20,No,56.07
B005516,P01653,Cashback,2024-09-10,48.27,40,No,0
B005517,P01653,Cashback,2024-11-23,48.27,15,No,0
B005518,P01653,Cashback,2024-09-22,343.28,15,No,0
B005519,P01653,Free Spins,2024-01-26,212.61,20,No,0
B005520,P01653,VIP Reload,2024-07-15,268.9,40,Yes,172.77
B005521,P01654,Welcome Bonus,2024-10-02,11.83,25,No,25.85
B005522,P01654,Deposit Match,2024-11-15,286.27,30,No,0
B005523,P01655,Welcome Bonus,2024-04-26,73.31,20,No,45.79
B005524,P01655,Welcome Bonus,2024-12-05,221.08,25,Yes,77.39
B005525,P01655,Cashback,2024-12-09,218.36,25,Yes,93.19
B005526,P01655,Free Spins,2024-08-21,120.83,30,No,0
B005527,P01655,VIP Reload,2024-06-13,233.43,25,Yes,133.02
B005528,P01656,Welcome Bonus,2023-12-17,60.94,30,Yes,19.74
B005529,P01656,No Deposit,2024-02-01,13.67,30,No,0
B005530,P01656,Deposit Match,2024-08-12,263.56,30,Yes,180.45
B005531,P01656,No Deposit,2024-12-25,287.6,40,Yes,123.94
B005532,P01656,Welcome Bonus,2024-05-18,271.51,35,No,0
B005533,P01657,Welcome Bonus,2024-05-28,46.86,25,Yes,28.27
B005534,P01658,Welcome Bonus,2023-08-04,48.63,25,No,16.76
B005535,P01658,Cashback,2024-04-02,190.47,30,No,0
B005536,P01658,Free Spins,2024-03-31,50.52,35,No,0
B005537,P01658,Deposit Match,2023-10-21,384.49,30,No,0
B005538,P01658,Cashback,2024-08-02,255.14,20,No,0
B005539,P01658,VIP Reload,2023-08-26,92.18,15,No,0
B005540,P01658,No Deposit,2024-01-29,295.94,35,Yes,134.36
B005541,P01658,VIP Reload,2024-03-18,305.15,15,No,0
B005542,P01658,Welcome Bonus,2024-04-30,204.21,30,No,0
B005543,P01659,Welcome Bonus,2023-06-11,58.69,30,No,38.58
B005544,P01659,Free Spins,2024-08-09,392.25,15,No,0
B005545,P01659,VIP Reload,2024-05-08,367.91,25,Yes,187.01
B005546,P01660,Welcome Bonus,2023-10-03,40.84,35,No,47.79
B005547,P01660,No Deposit,2024-05-01,337.59,40,No,0
B005548,P01660,No Deposit,2024-04-05,129.74,35,No,0
B005549,P01661,Welcome Bonus,2023-12-29,45.25,35,Yes,39.9
B005550,P01661,No Deposit,2024-10-27,23.86,35,No,0
B005551,P01662,Welcome Bonus,2023-01-06,13.04,30,No,12.57
B005552,P01662,No Deposit,2024-01-18,494.58,20,No,0
B005553,P01662,VIP Reload,2023-04-01,138.34,35,Yes,72.81
B005554,P01663,Welcome Bonus,2024-04-12,20.36,25,No,24.47
B005555,P01663,Free Spins,2024-10-06,229.78,35,Yes,88.68
B005556,P01664,Welcome Bonus,2023-11-26,52.27,30,Yes,5.85
B005557,P01664,Free Spins,2024-06-25,496.97,40,No,0
B005558,P01665,Welcome Bonus,2024-03-26,99.43,20,No,36.11
B005559,P01665,Welcome Bonus,2024-07-30,458.02,35,No,0
B005560,P01665,Cashback,2024-07-07,248.45,15,Yes,105.5
B005561,P01666,Welcome Bonus,2024-08-30,49.03,20,No,35.04
B005562,P01666,Cashback,2024-11-17,317.37,15,No,0
B005563,P01667,Welcome Bonus,2024-01-20,86.32,35,No,42.91
B005564,P01667,Free Spins,2024-10-10,67.21,30,No,0
B005565,P01667,No Deposit,2024-07-11,495.89,30,Yes,188.24
B005566,P01668,Welcome Bonus,2024-04-28,98.4,25,No,16.95
B005567,P01669,Welcome Bonus,2024-08-26,38.12,25,No,52.89
B005568,P01669,VIP Reload,2024-10-09,371.15,30,Yes,171.75
B005569,P01669,Deposit Match,2024-10-18,181.13,20,No,0
B005570,P01669,Free Spins,2024-12-22,475.22,20,No,0
B005571,P01669,No Deposit,2024-10-07,449.9,15,No,0
B005572,P01669,Free Spins,2024-11-11,33.83,20,Yes,24.53
B005573,P01669,Deposit Match,2024-11-22,290.09,40,No,0
B005574,P01669,Deposit Match,2024-11-07,229.67,20,Yes,133.66
B005575,P01669,Welcome Bonus,2024-09-21,472.02,20,No,0
B005576,P01669,Free Spins,2024-12-05,463.44,35,No,0
B005577,P01670,Welcome Bonus,2024-11-07,87.72,35,Yes,6.76
B005578,P01670,Deposit Match,2024-11-29,256.09,30,No,0
B005579,P01670,VIP Reload,2024-12-26,154.09,40,No,0
B005580,P01670,Deposit Match,2024-12-07,135.0,15,Yes,61.39
B005581,P01671,Welcome Bonus,2024-12-17,71.73,35,No,20.66
B005582,P01671,Cashback,2024-12-25,395.45,40,Yes,286.89
B005583,P01672,Welcome Bonus,2023-11-25,17.1,20,No,9.59
B005584,P01673,Welcome Bonus,2023-09-19,89.45,35,Yes,44.17
B005585,P01673,Welcome Bonus,2024-10-03,488.86,25,No,0
B005586,P01673,Welcome Bonus,2024-03-16,45.32,30,Yes,26.36
B005587,P01673,Deposit Match,2024-03-23,447.42,35,No,0
B005588,P01673,VIP Reload,2023-09-29,86.05,40,Yes,56.79
B005589,P01674,Welcome Bonus,2023-02-19,89.64,20,No,19.95
B005590,P01674,No Deposit,2023-07-19,299.82,35,No,0
B005591,P01674,No Deposit,2023-04-10,357.43,25,No,0
B005592,P01674,Deposit Match,2024-07-19,70.3,40,Yes,49.75
B005593,P01675,Welcome Bonus,2024-05-31,97.57,20,Yes,20.44
B005594,P01675,Deposit Match,2024-10-11,241.21,25,Yes,150.74
B005595,P01675,Cashback,2024-09-27,431.11,35,No,0
B005596,P01675,Cashback,2024-07-31,480.97,40,Yes,287.75
B005597,P01675,Welcome Bonus,2024-10-21,135.23,40,No,0
B005598,P01675,No Deposit,2024-07-02,194.99,25,Yes,130.05
B005599,P01675,Free Spins,2024-06-11,494.96,15,No,0
B005600,P01675,Welcome Bonus,2024-07-28,230.01,25,Yes,168.24
B005601,P01675,Deposit Match,2024-06-10,162.02,35,No,0
B005602,P01675,Cashback,2024-06-15,218.8,30,No,0
B005603,P01675,VIP Reload,2024-10-07,270.16,15,Yes,131.41
B005604,P01676,Welcome Bonus,2023-03-19,42.53,25,No,44.71
B005605,P01676,VIP Reload,2023-10-02,156.96,25,Yes,66.04
B005606,P01676,Welcome Bonus,2024-08-28,428.74,15,Yes,224.04
B005607,P01677,Welcome Bonus,2023-03-31,21.39,25,No,22.57
B005608,P01677,Cashback,2024-11-03,464.1,20,No,0
B005609,P01677,Free Spins,2023-05-26,136.62,40,Yes,80.14
B005610,P01677,Deposit Match,2023-10-05,215.65,30,No,0
B005611,P01677,No Deposit,2023-07-11,450.88,20,Yes,313.18
B005612,P01677,VIP Reload,2024-10-11,223.03,30,No,0
B005613,P01677,No Deposit,2024-08-09,66.9,25,No,0
B005614,P01677,No Deposit,2024-01-09,79.85,20,Yes,49.06
B005615,P01677,Free Spins,2024-08-19,376.4,25,No,0
B005616,P01677,Welcome Bonus,2024-04-07,143.24,20,Yes,101.28
B005617,P01677,Free Spins,2023-05-16,285.63,20,No,0
B005618,P01678,Welcome Bonus,2023-10-11,66.33,25,No,51.73
B005619,P01678,Welcome Bonus,2024-07-21,498.54,30,No,0
B005620,P01679,Welcome Bonus,2024-04-09,27.7,30,No,42.49
B005621,P01679,Welcome Bonus,2024-04-27,471.79,35,No,0
B005622,P01679,No Deposit,2024-10-30,155.69,20,Yes,105.52
B005623,P01679,No Deposit,2024-11-01,467.47,15,No,0
B005624,P01680,Welcome Bonus,2024-02-04,74.99,30,Yes,23.97
B005625,P01681,Welcome Bonus,2024-11-21,55.72,30,Yes,59.56
B005626,P01682,Welcome Bonus,2023-12-30,63.21,20,No,50.56
B005627,P01682,Deposit Match,2024-01-15,55.37,15,Yes,25.14
B005628,P01683,Welcome Bonus,2024-06-30,20.89,20,No,33.12
B005629,P01683,Welcome Bonus,2024-09-26,110.11,20,Yes,42.25
B005630,P01684,Welcome Bonus,2023-11-19,18.63,20,No,23.02
B005631,P01684,VIP Reload,2024-10-21,224.91,15,Yes,71.22
B005632,P01685,Welcome Bonus,2023-08-11,46.7,35,Yes,51.06
B005633,P01686,Welcome Bonus,2024-03-30,32.11,20,Yes,36.98
B005634,P01686,No Deposit,2024-05-27,495.22,20,No,0
B005635,P01687,Welcome Bonus,2024-01-25,99.58,30,No,30.5
B005636,P01687,Cashback,2024-08-13,52.97,20,No,0
B005637,P01688,Welcome Bonus,2024-05-15,65.67,20,No,11.8
B005638,P01689,Welcome Bonus,2024-06-03,38.09,20,No,27.97
B005639,P01690,Welcome Bonus,2024-03-06,63.05,35,Yes,7.07
B005640,P01690,Welcome Bonus,2024-08-23,120.06,30,No,0
B005641,P01691,Welcome Bonus,2024-10-29,33.45,20,No,40.29
B005642,P01691,Welcome Bonus,2024-11-04,50.42,25,No,0
B005643,P01692,Welcome Bonus,2024-10-24,97.2,20,No,15.05
B005644,P01692,VIP Reload,2024-12-04,230.78,30,Yes,109.01
B005645,P01692,Deposit Match,2024-12-11,185.69,30,No,0
B005646,P01692,Welcome Bonus,2024-10-31,141.49,30,No,0
B005647,P01692,VIP Reload,2024-12-01,223.78,40,Yes,114.83
B005648,P01692,VIP Reload,2024-12-16,101.73,30,Yes,63.13
B005649,P01693,Welcome Bonus,2024-06-15,73.03,35,No,34.58
B005650,P01694,Welcome Bonus,2024-11-07,97.94,30,No,34.68
B005651,P01695,Welcome Bonus,2023-06-05,60.59,20,Yes,33.36
B005652,P01695,Cashback,2023-06-18,422.15,25,No,0
B005653,P01695,Free Spins,2023-12-26,249.22,35,No,0
B005654,P01695,VIP Reload,2024-12-06,166.56,25,Yes,95.64
B005655,P01695,Cashback,2024-06-09,15.23,20,Yes,6.52
B005656,P01695,Deposit Match,2024-09-09,124.67,15,No,0
B005657,P01695,Free Spins,2023-12-31,63.83,25,Yes,40.51
B005658,P01695,Welcome Bonus,2024-11-16,184.93,30,No,0
B005659,P01695,Free Spins,2024-11-18,260.71,35,No,0
B005660,P01695,No Deposit,2024-04-23,299.99,25,Yes,115.42
B005661,P01696,Welcome Bonus,2024-02-18,78.02,30,Yes,38.02
B005662,P01696,Welcome Bonus,2024-05-21,407.41,30,No,0
B005663,P01697,Welcome Bonus,2024-04-26,52.95,25,No,56.96
B005664,P01697,Deposit Match,2024-10-03,414.96,20,Yes,134.84
B005665,P01698,Welcome Bonus,2024-06-21,97.65,35,Yes,19.64
B005666,P01698,No Deposit,2024-08-11,344.48,25,Yes,260.37
B005667,P01698,No Deposit,2024-08-13,205.84,35,No,0
B005668,P01699,Welcome Bonus,2023-04-26,90.33,25,Yes,8.36
B005669,P01699,No Deposit,2024-12-30,215.95,35,Yes,97.34
B005670,P01699,VIP Reload,2023-08-08,155.96,40,Yes,122.72
B005671,P01699,Free Spins,2024-11-06,37.39,25,No,0
B005672,P01700,Welcome Bonus,2024-10-14,27.88,25,Yes,33.92
B005673,P01700,Deposit Match,2024-10-19,350.53,15,Yes,192.14
B005674,P01700,Cashback,2024-11-13,81.8,40,Yes,29.7
B005675,P01701,Welcome Bonus,2024-09-20,78.98,35,Yes,40.09
B005676,P01701,No Deposit,2024-12-21,210.5,30,Yes,162.19
B005677,P01702,Welcome Bonus,2023-05-27,61.97,20,Yes,12.81
B005678,P01702,VIP Reload,2024-06-02,358.77,30,Yes,201.47
B005679,P01702,Free Spins,2023-11-29,74.04,25,No,0
B005680,P01702,Cashback,2023-10-21,334.86,25,No,0
B005681,P01702,VIP Reload,2024-11-26,43.86,35,Yes,14.0
B005682,P01703,Welcome Bonus,2023-08-20,99.13,30,No,19.52
B005683,P01704,Welcome Bonus,2024-08-14,71.01,35,No,46.12
B005684,P01704,Deposit Match,2024-10-04,199.38,40,Yes,89.32
B005685,P01704,Free Spins,2024-10-30,27.56,20,Yes,12.48
B005686,P01704,VIP Reload,2024-12-13,343.57,15,No,0
B005687,P01705,Welcome Bonus,2023-02-05,40.62,20,No,59.82
B005688,P01706,Welcome Bonus,2023-09-01,48.33,20,No,7.57
B005689,P01706,Deposit Match,2023-10-22,138.19,40,Yes,84.72
B005690,P01706,Deposit Match,2024-04-10,22.65,35,Yes,7.16
B005691,P01707,Welcome Bonus,2024-10-05,64.6,20,Yes,17.54
B005692,P01707,Deposit Match,2024-10-09,40.91,15,No,0
B005693,P01708,Welcome Bonus,2023-09-27,84.56,35,No,49.94
B005694,P01708,VIP Reload,2024-06-25,254.42,30,Yes,138.17
B005695,P01709,Welcome Bonus,2023-09-19,64.47,20,Yes,55.11
B005696,P01709,No Deposit,2024-05-29,484.38,20,No,0
B005697,P01709,Free Spins,2024-06-11,451.64,35,Yes,149.05
B005698,P01709,Free Spins,2024-01-24,290.65,35,No,0
B005699,P01709,VIP Reload,2023-09-20,237.27,25,No,0
B005700,P01709,Free Spins,2024-10-01,469.32,40,No,0
B005701,P01709,Cashback,2024-04-30,498.15,40,No,0
B005702,P01709,Cashback,2024-09-08,277.44,15,No,0
B005703,P01709,No Deposit,2024-01-26,278.29,35,Yes,156.13
B005704,P01709,Deposit Match,2023-12-21,293.37,30,Yes,107.94
B005705,P01710,Welcome Bonus,2023-12-17,52.7,25,Yes,11.0
B005706,P01710,Welcome Bonus,2024-12-23,209.48,30,No,0
B005707,P01711,Welcome Bonus,2023-05-10,78.32,35,No,41.18
B005708,P01711,VIP Reload,2023-05-17,273.14,20,No,0
B005709,P01711,No Deposit,2023-06-23,90.74,40,Yes,27.64
B005710,P01711,Free Spins,2024-11-28,70.04,30,Yes,27.94
B005711,P01711,Free Spins,2023-10-01,435.58,15,No,0
B005712,P01711,Deposit Match,2024-11-11,309.26,30,Yes,173.97
B005713,P01711,Free Spins,2024-12-01,169.6,40,No,0
B005714,P01711,No Deposit,2024-11-15,305.67,25,Yes,106.94
B005715,P01711,No Deposit,2023-09-30,369.92,20,Yes,234.25
B005716,P01711,Free Spins,2024-10-08,77.42,20,Yes,48.69
B005717,P01712,Welcome Bonus,2024-04-08,30.8,20,No,13.38
B005718,P01712,Free Spins,2024-06-10,231.91,35,No,0
B005719,P01713,Welcome Bonus,2024-06-07,27.25,30,No,45.43
B005720,P01713,Free Spins,2024-12-01,105.74,25,No,0
B005721,P01713,VIP Reload,2024-10-08,433.76,20,No,0
B005722,P01713,Welcome Bonus,2024-12-01,304.02,35,No,0
B005723,P01713,No Deposit,2024-10-24,187.49,15,No,0
B005724,P01713,VIP Reload,2024-09-17,448.48,15,Yes,231.1
B005725,P01713,Welcome Bonus,2024-06-10,420.89,20,No,0
B005726,P01713,VIP Reload,2024-09-01,199.89,25,Yes,66.13
B005727,P01713,Free Spins,2024-09-17,143.98,30,No,0
B005728,P01714,Welcome Bonus,2024-09-07,20.71,20,Yes,37.15
B005729,P01714,No Deposit,2024-11-14,263.61,35,No,0
B005730,P01715,Welcome Bonus,2023-08-24,45.35,20,Yes,26.38
B005731,P01716,Welcome Bonus,2024-10-11,54.53,30,No,52.1
B005732,P01717,Welcome Bonus,2024-02-15,35.67,35,Yes,30.09
B005733,P01718,Welcome Bonus,2023-11-04,76.6,25,Yes,28.84
B005734,P01719,Welcome Bonus,2023-03-10,29.68,30,Yes,23.81
B005735,P01719,Cashback,2023-05-02,477.17,15,Yes,179.88
B005736,P01719,VIP Reload,2024-12-20,404.72,25,Yes,216.27
B005737,P01719,Welcome Bonus,2024-04-30,278.55,40,No,0
B005738,P01720,Welcome Bonus,2023-09-06,23.01,35,Yes,17.31
B005739,P01720,VIP Reload,2024-03-13,92.2,20,Yes,45.15
B005740,P01720,VIP Reload,2024-08-30,380.02,40,No,0
B005741,P01720,VIP Reload,2024-11-07,323.72,25,Yes,104.54
B005742,P01721,Welcome Bonus,2023-08-20,36.29,20,No,23.25
B005743,P01722,Welcome Bonus,2024-11-19,23.03,25,No,36.7
B005744,P01722,Cashback,2024-12-22,232.98,20,Yes,98.55
B005745,P01722,No Deposit,2024-12-03,173.16,25,No,0
B005746,P01723,Welcome Bonus,2023-11-15,98.01,25,No,29.45
B005747,P01724,Welcome Bonus,2023-05-08,83.64,20,Yes,24.39
B005748,P01725,Welcome Bonus,2023-02-11,34.48,20,Yes,50.38
B005749,P01725,Deposit Match,2024-02-12,233.97,20,No,0
B005750,P01725,Welcome Bonus,2024-01-09,473.01,35,No,0
B005751,P01725,Free Spins,2023-09-14,304.5,30,No,0
B005752,P01725,Welcome Bonus,2024-11-05,488.99,20,No,0
B005753,P01725,VIP Reload,2024-12-12,441.25,20,No,0
B005754,P01725,Free Spins,2024-12-18,290.97,35,No,0
B005755,P01726,Welcome Bonus,2024-12-27,16.17,35,No,22.29
B005756,P01727,Welcome Bonus,2024-09-09,20.14,25,No,32.15
B005757,P01728,Welcome Bonus,2023-10-14,38.82,30,No,16.17
B005758,P01728,Welcome Bonus,2024-03-11,326.82,15,No,0
B005759,P01729,Welcome Bonus,2024-01-01,66.39,20,No,8.71
B005760,P01729,Free Spins,2024-08-25,352.86,20,No,0
B005761,P01729,Deposit Match,2024-02-29,467.6,40,No,0
B005762,P01729,Deposit Match,2024-06-21,208.87,25,No,0
B005763,P01730,Welcome Bonus,2023-09-30,92.92,25,Yes,35.88
B005764,P01731,Welcome Bonus,2024-11-14,96.36,25,No,11.53
B005765,P01731,Cashback,2024-11-25,317.53,20,No,0
B005766,P01731,Welcome Bonus,2024-11-28,278.96,30,Yes,210.64
B005767,P01731,Free Spins,2024-11-24,154.17,35,No,0
B005768,P01731,Free Spins,2024-12-10,256.75,20,No,0
B005769,P01731,Free Spins,2024-11-19,474.79,30,Yes,212.48
B005770,P01731,Deposit Match,2024-12-03,263.6,25,No,0
B005771,P01731,Cashback,2024-12-02,155.98,15,Yes,59.68
B005772,P01731,Deposit Match,2024-11-14,392.47,15,No,0
B005773,P01732,Welcome Bonus,2023-09-02,15.95,30,Yes,16.77
B005774,P01732,Cashback,2024-02-09,335.33,15,No,0
B005775,P01733,Welcome Bonus,2024-10-24,41.01,25,Yes,21.75
B005776,P01733,VIP Reload,2024-12-30,404.96,20,No,0
